id,title,domainKey,domainLabel,relatedIndicationKey,relatedIndicationLabel,screeningRiskTarget,minAgeMonth,maxAgeMonth,ageRange,difficulty,estimatedDurationMinutes,recommendedFrequencyPerWeek,materials,description,purpose,steps,successIndicator,observationScoreGuide,safetyNotes,sourceNote
ACT-145,Mengelompokkan Benda Hidup Tidak Hidup,COGNITIVE,Kognitif,ASD,ASD,SOCIAL_EMOTIONAL,60,66,60-66 bulan,Sedang-Lanjut,15,4,kartu benda hidup dan tidak hidup,Aktivitas stimulasi rumah untuk usia 60-66 bulan yang membantu anak berlatih: mengelompokkan benda hidup dan tidak hidup.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan kartu benda hidup dan tidak hidup di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: mengelompokkan benda hidup dan tidak hidup. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu mengelompokkan benda hidup dan tidak hidup secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-146,Menyelesaikan Labirin Sederhana,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,60,66,60-66 bulan,Sedang-Lanjut,15,4,lembar labirin anak,Aktivitas stimulasi rumah untuk usia 60-66 bulan yang membantu anak berlatih: menyelesaikan labirin sederhana dengan pensil.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan lembar labirin anak di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menyelesaikan labirin sederhana dengan pensil. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menyelesaikan labirin sederhana dengan pensil secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-147,Menyajikan Camilan Aman,SOCIAL_INDEPENDENCE,Sosialisasi dan Kemandirian,ASD,ASD,SOCIAL_EMOTIONAL,60,66,60-66 bulan,Sedang-Lanjut,15,4,"piring, sendok, camilan aman",Aktivitas stimulasi rumah untuk usia 60-66 bulan yang membantu anak berlatih: menyiapkan camilan sederhana dengan pengawasan.,"Melatih interaksi sosial, imitasi, regulasi emosi, kemandirian bantu diri, dan kebiasaan harian.","Siapkan piring, sendok, camilan aman di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menyiapkan camilan sederhana dengan pengawasan. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.",Anak mampu menyiapkan camilan sederhana dengan pengawasan secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Pastikan makanan sesuai usia dan tidak berisiko tersedak.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-148,Mengikuti Perintah 3 Tahap,COMMUNICATION_SPEECH,Bicara dan Bahasa,ADHD,ADHD,COMMUNICATION_SPEECH,66,72,66-72 bulan,Sedang-Lanjut,15,4,tiga benda rumah dan instruksi verbal,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: melakukan tiga instruksi berurutan tanpa pengulangan.,"Melatih komunikasi reseptif, ekspresif, perluasan kosakata, dan kemampuan mengikuti instruksi.",Siapkan tiga benda rumah dan instruksi verbal di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: melakukan tiga instruksi berurutan tanpa pengulangan. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu melakukan tiga instruksi berurutan tanpa pengulangan secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-149,Menceritakan Gambar Berurutan 4 Panel,COMMUNICATION_SPEECH,Bicara dan Bahasa,SPEECH_DELAY,Speech Delay,COMMUNICATION_SPEECH,66,72,66-72 bulan,Sedang-Lanjut,15,5,empat kartu urutan cerita,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: menceritakan gambar berurutan empat panel.,"Melatih komunikasi reseptif, ekspresif, perluasan kosakata, dan kemampuan mengikuti instruksi.",Siapkan empat kartu urutan cerita di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menceritakan gambar berurutan empat panel. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menceritakan gambar berurutan empat panel secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-150,Menulis Nama Depan dengan Contoh,FINE_MOTOR,Gerak Halus,ASD,ASD,SOCIAL_EMOTIONAL,66,72,66-72 bulan,Sedang-Lanjut,15,4,kertas bergaris dan contoh nama,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: meniru atau menulis nama depan dengan contoh.,"Melatih koordinasi mata-tangan, ketangkasan jari, kontrol alat tulis, dan manipulasi benda kecil.",Siapkan kertas bergaris dan contoh nama di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: meniru atau menulis nama depan dengan contoh. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu meniru atau menulis nama depan dengan contoh secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Hindari benda kecil yang berisiko tertelan.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-151,Lompat Satu Kaki Bergantian,GROSS_MOTOR,Gerak Kasar,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,66,72,66-72 bulan,Sedang-Lanjut,15,4,jalur pendek di lantai,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: melompat satu kaki bergantian kanan dan kiri.,"Melatih koordinasi otot besar, keseimbangan, kekuatan tubuh, dan kontrol gerak.",Siapkan jalur pendek di lantai di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: melompat satu kaki bergantian kanan dan kiri. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu melompat satu kaki bergantian kanan dan kiri secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Pastikan lantai tidak licin dan area bebas sudut tajam.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-152,Menghitung 1 sampai 10 Benda,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,66,72,66-72 bulan,Sedang-Lanjut,15,4,sepuluh benda kecil aman,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: menghitung satu sampai sepuluh benda.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan sepuluh benda kecil aman di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menghitung satu sampai sepuluh benda. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menghitung satu sampai sepuluh benda secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-153,Membandingkan Lebih Banyak Lebih Sedikit,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,66,72,66-72 bulan,Sedang-Lanjut,15,4,dua kelompok benda berbeda jumlah,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: membandingkan jumlah lebih banyak dan lebih sedikit.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan dua kelompok benda berbeda jumlah di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: membandingkan jumlah lebih banyak dan lebih sedikit. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu membandingkan jumlah lebih banyak dan lebih sedikit secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-154,Bermain Peran Situasi Sosial,SOCIAL_INDEPENDENCE,Sosialisasi dan Kemandirian,ASD,ASD,SOCIAL_EMOTIONAL,66,72,66-72 bulan,Sedang-Lanjut,15,4,"skenario salam, meminta tolong, berterima kasih",Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: mempraktikkan respons sosial sesuai situasi.,"Melatih interaksi sosial, imitasi, regulasi emosi, kemandirian bantu diri, dan kebiasaan harian.","Siapkan skenario salam, meminta tolong, berterima kasih di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: mempraktikkan respons sosial sesuai situasi. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.",Anak mampu mempraktikkan respons sosial sesuai situasi secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-155,Menggambar Rumah dengan Detail,FINE_MOTOR,Gerak Halus,ASD,ASD,SOCIAL_EMOTIONAL,66,72,66-72 bulan,Sedang-Lanjut,15,4,kertas dan krayon,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: menggambar rumah dengan beberapa detail.,"Melatih koordinasi mata-tangan, ketangkasan jari, kontrol alat tulis, dan manipulasi benda kecil.",Siapkan kertas dan krayon di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menggambar rumah dengan beberapa detail. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menggambar rumah dengan beberapa detail secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Hindari benda kecil yang berisiko tertelan.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-156,Mengingat Instruksi Setelah 1 Menit,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,66,72,66-72 bulan,Sedang-Lanjut,15,4,instruksi sederhana dan timer,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: mengingat dan menjalankan instruksi setelah jeda satu menit.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan instruksi sederhana dan timer di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: mengingat dan menjalankan instruksi setelah jeda satu menit. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu mengingat dan menjalankan instruksi setelah jeda satu menit secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-157,Mengikat Tali Sepatu dengan Bantuan,FINE_MOTOR,Gerak Halus,ASD,ASD,SOCIAL_EMOTIONAL,66,72,66-72 bulan,Sedang-Lanjut,15,4,sepatu atau papan latihan tali,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: mengikat tali sepatu dengan bantuan langkah demi langkah.,"Melatih koordinasi mata-tangan, ketangkasan jari, kontrol alat tulis, dan manipulasi benda kecil.",Siapkan sepatu atau papan latihan tali di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: mengikat tali sepatu dengan bantuan langkah demi langkah. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu mengikat tali sepatu dengan bantuan langkah demi langkah secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman. Hindari benda kecil yang berisiko tertelan.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-158,Membuat Pola Kompleks,COGNITIVE,Kognitif,ADHD,ADHD,COGNITIVE_PROBLEM_SOLVING,66,72,66-72 bulan,Sedang-Lanjut,15,4,balok warna/bentuk bervariasi,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: membuat dan melanjutkan pola kompleks.,"Melatih atensi, memori kerja, pemecahan masalah, klasifikasi, urutan, dan fleksibilitas berpikir.",Siapkan balok warna/bentuk bervariasi di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: membuat dan melanjutkan pola kompleks. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu membuat dan melanjutkan pola kompleks secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-159,Menjelaskan Aturan Permainan,COMMUNICATION_SPEECH,Bicara dan Bahasa,SPEECH_DELAY,Speech Delay,COMMUNICATION_SPEECH,66,72,66-72 bulan,Sedang-Lanjut,15,5,permainan sederhana yang sudah dikenal,Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: menjelaskan aturan permainan dengan runtut.,"Melatih komunikasi reseptif, ekspresif, perluasan kosakata, dan kemampuan mengikuti instruksi.",Siapkan permainan sederhana yang sudah dikenal di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menjelaskan aturan permainan dengan runtut. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.,Anak mampu menjelaskan aturan permainan dengan runtut secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
ACT-160,Menyiapkan Tas Sekolah Sederhana,SOCIAL_INDEPENDENCE,Sosialisasi dan Kemandirian,ASD,ASD,SOCIAL_EMOTIONAL,66,72,66-72 bulan,Sedang-Lanjut,15,4,"tas, buku, botol minum, kotak makan",Aktivitas stimulasi rumah untuk usia 66-72 bulan yang membantu anak berlatih: menyiapkan tas sekolah sesuai daftar sederhana.,"Melatih interaksi sosial, imitasi, regulasi emosi, kemandirian bantu diri, dan kebiasaan harian.","Siapkan tas, buku, botol minum, kotak makan di tempat yang aman dan minim distraksi. | Contohkan aktivitas kepada anak: menyiapkan tas sekolah sesuai daftar sederhana. | Berikan kesempatan anak mencoba 3-5 kali dengan bantuan seminimal mungkin. | Berikan pujian dan catat hasil observasi sesuai indikator keberhasilan.",Anak mampu menyiapkan tas sekolah sesuai daftar sederhana secara konsisten minimal 2 dari 3 percobaan atau dengan bantuan yang makin berkurang.,"0=belum mampu, 1=mampu dengan bantuan, 2=mampu mandiri/konsisten","Dampingi anak selama aktivitas. Hentikan jika anak lelah, takut, atau lingkungan tidak aman.",Dikembangkan dari kerangka dataset stimulasi terapi rumah berbasis SDIDTK 2022 dan contoh aktivitas dalam PDF unggahan.
